anio_mes,id_tienda,categoria,presupuesto_venta,presupuesto_unidades,escenario
2024-02,T016,Jugueteria,325223063,1317,Base
2024-02,T016,Moda,372359908,264,Base
2024-02,T016,Muebles,157356052,731,Base
2024-02,T016,Tecnologia,334841473,594,Base
2024-02,T017,Alimentos,151988618,487,Base
2024-02,T017,Belleza,211437830,127,Base
2024-02,T017,Deportes,323702992,206,Base
2024-02,T017,Electrohogar,399126823,1110,Base
2024-02,T017,Jugueteria,344705682,253,Base
2024-02,T017,Moda,152774571,370,Base
2024-02,T017,Muebles,252218928,1317,Base
2024-02,T017,Tecnologia,266240646,609,Base
2024-02,T018,Alimentos,367688555,670,Base
2024-02,T018,Belleza,86284265,299,Base
2024-02,T018,Deportes,255306438,1244,Base
2024-02,T018,Electrohogar,287342922,931,Base
2024-02,T018,Jugueteria,133382370,1400,Base
2024-02,T018,Moda,382489497,1115,Base
2024-02,T018,Muebles,260308602,508,Base
2024-02,T018,Tecnologia,134167484,971,Base
2024-02,T019,Alimentos,248173905,288,Base
2024-02,T019,Belleza,396225196,314,Base
2024-02,T019,Deportes,122245041,693,Base
2024-02,T019,Electrohogar,264744694,1033,Base
2024-02,T019,Jugueteria,115373436,463,Base
2024-02,T019,Moda,50587675,215,Base
2024-02,T019,Muebles,112475843,1212,Base
2024-02,T019,Tecnologia,288315451,826,Base
2024-02,T020,Alimentos,109223878,993,Base
2024-02,T020,Belleza,347202638,1381,Base
2024-02,T020,Deportes,187125357,731,Base
2024-02,T020,Electrohogar,360504688,997,Base
2024-02,T020,Jugueteria,53399754,277,Base
2024-02,T020,Moda,177370758,613,Base
2024-02,T020,Muebles,168150695,1009,Base
2024-02,T020,Tecnologia,113723467,763,Base
2024-02,T021,Alimentos,104667816,1206,Base
2024-02,T021,Belleza,125553342,277,Base
2024-02,T021,Deportes,343064273,436,Base
2024-02,T021,Electrohogar,63163090,678,Base
2024-02,T021,Jugueteria,184460609,1332,Base
2024-02,T021,Moda,328297841,1369,Base
2024-02,T021,Muebles,253082293,903,Base
2024-02,T021,Tecnologia,156190493,160,Base
2024-02,T022,Alimentos,331688434,799,Base
2024-02,T022,Belleza,354591470,653,Base
2024-02,T022,Deportes,128091549,1036,Base
2024-02,T022,Electrohogar,202326508,1070,Base
2024-02,T022,Jugueteria,411922145,1203,Base
2024-02,T022,Moda,126863183,257,Base
2024-02,T022,Muebles,342816840,835,Base
2024-02,T022,Tecnologia,250013925,337,Base
2024-02,T023,Alimentos,141819919,1008,Base
2024-02,T023,Belleza,395351789,1010,Base
2024-02,T023,Deportes,195021428,381,Base
2024-02,T023,Electrohogar,339212567,1224,Base
2024-02,T023,Jugueteria,118897016,1126,Base
2024-02,T023,Moda,301142483,1367,Base
2024-02,T023,Muebles,134383741,1356,Base
2024-02,T023,Tecnologia,171876876,402,Base
2024-02,T024,Alimentos,90862493,868,Base
2024-02,T024,Belleza,207982421,1244,Base
2024-02,T024,Deportes,406625534,753,Base
2024-02,T024,Electrohogar,137407129,631,Base
2024-02,T024,Jugueteria,279131048,1342,Base
2024-02,T024,Moda,331883702,1042,Base
2024-02,T024,Muebles,143563377,218,Base
2024-02,T024,Tecnologia,204049096,1087,Base
2024-02,T025,Alimentos,195331089,380,Base
2024-02,T025,Belleza,212414762,153,Base
2024-02,T025,Deportes,238729538,471,Base
2024-02,T025,Electrohogar,214090662,471,Base
2024-02,T025,Jugueteria,192635424,684,Base
2024-02,T025,Moda,80841285,577,Base
2024-02,T025,Muebles,149259715,451,Base
2024-02,T025,Tecnologia,419131559,598,Base
2024-02,T026,Alimentos,192113466,444,Base
2024-02,T026,Belleza,331597234,353,Base
2024-02,T026,Deportes,153269696,468,Base
2024-02,T026,Electrohogar,368439029,876,Base
2024-02,T026,Jugueteria,49287984,1255,Base
2024-02,T026,Moda,277508169,331,Base
2024-02,T026,Muebles,370528347,899,Base
2024-02,T026,Tecnologia,194360722,790,Base
2024-02,T027,Alimentos,279534479,184,Base
2024-02,T027,Belleza,159726420,1380,Base
2024-02,T027,Deportes,71718015,1070,Base
2024-02,T027,Electrohogar,331664343,958,Base
2024-02,T027,Jugueteria,133477772,789,Base
2024-02,T027,Moda,296859219,704,Base
2024-02,T027,Muebles,124310313,183,Base
2024-02,T027,Tecnologia,184204124,1165,Base
2024-02,T028,Alimentos,177187336,1075,Base
2024-02,T028,Belleza,158871235,423,Base
2024-02,T028,Deportes,232013505,177,Base
2024-02,T028,Electrohogar,114789160,542,Base
2024-02,T028,Jugueteria,320775794,449,Base
2024-02,T028,Moda,68430603,167,Base
2024-02,T028,Muebles,317846874,145,Base
2024-02,T028,Tecnologia,121552449,1317,Base
2024-02,T029,Alimentos,407487051,227,Base
2024-02,T029,Belleza,123030255,1044,Base
2024-02,T029,Deportes,408491189,666,Base
2024-02,T029,Electrohogar,393907521,919,Base
2024-02,T029,Jugueteria,164742261,1236,Base
2024-02,T029,Moda,227581819,222,Base
2024-02,T029,Muebles,145569736,1044,Base
2024-02,T029,Tecnologia,171180379,201,Base
2024-02,T030,Alimentos,362664301,1134,Base
2024-02,T030,Belleza,202916233,489,Base
2024-02,T030,Deportes,252838271,741,Base
2024-02,T030,Electrohogar,145793799,662,Base
2024-02,T030,Jugueteria,271237598,344,Base
2024-02,T030,Moda,411252822,779,Base
2024-02,T030,Muebles,194797591,1096,Base
2024-02,T030,Tecnologia,151365282,254,Base
2024-02,T031,Alimentos,150852596,534,Base
2024-02,T031,Belleza,48977543,1085,Base
2024-02,T031,Deportes,51647304,170,Base
2024-02,T031,Electrohogar,144739096,141,Base
2024-02,T031,Jugueteria,59016934,419,Base
2024-02,T031,Moda,369518058,815,Base
2024-02,T031,Muebles,390315847,503,Base
2024-02,T031,Tecnologia,340742395,932,Base
2024-02,T032,Alimentos,417260803,1009,Base
2024-02,T032,Belleza,299723155,193,Base
2024-02,T032,Deportes,86460575,568,Base
2024-02,T032,Electrohogar,404529997,132,Base
2024-02,T032,Jugueteria,383768108,635,Base
2024-02,T032,Moda,391419655,937,Base
2024-02,T032,Muebles,177303300,123,Base
2024-02,T032,Tecnologia,289089491,728,Base
2024-02,T033,Alimentos,165260534,1194,Base
2024-02,T033,Belleza,392884946,934,Base
2024-02,T033,Deportes,83639794,355,Base
2024-02,T033,Electrohogar,95423440,752,Base
2024-02,T033,Jugueteria,327506087,1240,Base
2024-02,T033,Moda,403832270,1354,Base
2024-02,T033,Muebles,311627996,1191,Base
2024-02,T033,Tecnologia,219077914,421,Base
2024-02,T034,Alimentos,191812574,597,Base
2024-02,T034,Belleza,205614450,800,Base
2024-02,T034,Deportes,200420204,584,Base
2024-02,T034,Electrohogar,65814433,524,Base
2024-02,T034,Jugueteria,414145890,1210,Base
2024-02,T034,Moda,295214540,1014,Base
2024-02,T034,Muebles,218058688,1076,Base
2024-02,T034,Tecnologia,409840511,976,Base
2024-02,T035,Alimentos,150512070,377,Base
2024-02,T035,Belleza,329425960,185,Base
2024-02,T035,Deportes,290839078,1207,Base
2024-02,T035,Electrohogar,265284808,537,Base
2024-02,T035,Jugueteria,407543270,284,Base
2024-02,T035,Moda,399827644,169,Base
2024-02,T035,Muebles,218453990,1236,Base
2024-02,T035,Tecnologia,252861784,599,Base
2024-02,T036,Alimentos,372081266,450,Base
2024-02,T036,Belleza,241930744,627,Base
2024-02,T036,Deportes,164745317,883,Base
2024-02,T036,Electrohogar,265058096,612,Base
2024-02,T036,Jugueteria,360650885,664,Base
2024-02,T036,Moda,230596063,1345,Base
2024-02,T036,Muebles,304588356,1113,Base
2024-02,T036,Tecnologia,407480897,167,Base
2024-02,T037,Alimentos,384452736,1199,Base
2024-02,T037,Belleza,277625340,660,Base
2024-02,T037,Deportes,153094372,767,Base
2024-02,T037,Electrohogar,103724021,779,Base
2024-02,T037,Jugueteria,186053083,175,Base
2024-02,T037,Moda,181640866,1319,Base
2024-02,T037,Muebles,343965750,413,Base
2024-02,T037,Tecnologia,390252982,1381,Base
2024-02,T038,Alimentos,342291214,283,Base
2024-02,T038,Belleza,174228141,1010,Base
2024-02,T038,Deportes,141412253,994,Base
2024-02,T038,Electrohogar,65786637,952,Base
2024-02,T038,Jugueteria,213344091,541,Base
2024-02,T038,Moda,334411671,1088,Base
2024-02,T038,Muebles,193392297,1297,Base
2024-02,T038,Tecnologia,339445264,1035,Base
2024-02,T039,Alimentos,234544087,788,Base
2024-02,T039,Belleza,64035156,217,Base
2024-02,T039,Deportes,121880782,721,Base
2024-02,T039,Electrohogar,116623625,122,Base
2024-02,T039,Jugueteria,54042145,687,Base
2024-02,T039,Moda,257654436,998,Base
2024-02,T039,Muebles,187729997,669,Base
2024-02,T039,Tecnologia,414295112,883,Base
2024-02,T040,Alimentos,267456758,1385,Base
2024-02,T040,Belleza,257316082,609,Base
2024-02,T040,Deportes,232653938,1274,Base
2024-02,T040,Electrohogar,412460550,605,Base
2024-02,T040,Jugueteria,285178552,513,Base
2024-02,T040,Moda,90489588,553,Base
2024-02,T040,Muebles,307865760,1200,Base
2024-02,T040,Tecnologia,332474826,1083,Base
2024-02,T041,Alimentos,250217404,623,Base
2024-02,T041,Belleza,327573903,926,Base
2024-02,T041,Deportes,136042637,181,Base
2024-02,T041,Electrohogar,251001730,1260,Base
2024-02,T041,Jugueteria,48305000,1184,Base
2024-02,T041,Moda,284471551,693,Base
2024-02,T041,Muebles,238734549,523,Base
2024-02,T041,Tecnologia,386777995,872,Base
2024-02,T042,Alimentos,326093573,346,Base
2024-02,T042,Belleza,319188884,494,Base
2024-02,T042,Deportes,47802905,811,Base
2024-02,T042,Electrohogar,234380476,1305,Base
2024-02,T042,Jugueteria,156629331,820,Base
2024-02,T042,Moda,87432418,815,Base
2024-02,T042,Muebles,45557405,1070,Base
2024-02,T042,Tecnologia,267495491,684,Base
2024-02,T043,Alimentos,193524798,165,Base
2024-02,T043,Belleza,85353921,615,Base
2024-02,T043,Deportes,152927965,252,Base
2024-02,T043,Electrohogar,58039212,343,Base
2024-02,T043,Jugueteria,385173342,176,Base
2024-02,T043,Moda,237713763,518,Base
2024-02,T043,Muebles,118713298,382,Base
2024-02,T043,Tecnologia,206927585,670,Base
2024-02,T044,Alimentos,274881285,404,Base
2024-02,T044,Belleza,169213015,828,Base
2024-02,T044,Deportes,206671172,749,Base
2024-02,T044,Electrohogar,119161655,1320,Base
2024-02,T044,Jugueteria,294601764,796,Base
2024-02,T044,Moda,380039520,947,Base
2024-02,T044,Muebles,187393477,1379,Base
2024-02,T044,Tecnologia,55541638,177,Base
2024-02,T045,Alimentos,383825472,275,Base
2024-02,T045,Belleza,221351861,234,Base
2024-02,T045,Deportes,54208590,381,Base
2024-02,T045,Electrohogar,138410114,204,Base
2024-02,T045,Jugueteria,157944566,1375,Base
2024-02,T045,Moda,286725245,270,Base
2024-02,T045,Muebles,101811940,822,Base
2024-02,T045,Tecnologia,182871706,564,Base
2024-02,T046,Alimentos,399405277,929,Base
2024-02,T046,Belleza,131026908,939,Base
2024-02,T046,Deportes,343630425,1018,Base
2024-02,T046,Electrohogar,207388937,521,Base
2024-02,T046,Jugueteria,211788467,1218,Base
2024-02,T046,Moda,370328883,134,Base
2024-02,T046,Muebles,132091522,527,Base
2024-02,T046,Tecnologia,239577359,463,Base
2024-02,T047,Alimentos,370868968,483,Base
2024-02,T047,Belleza,238133018,367,Base
2024-02,T047,Deportes,390389695,1143,Base
2024-02,T047,Electrohogar,223208369,430,Base
2024-02,T047,Jugueteria,314670124,199,Base
2024-02,T047,Moda,197661489,414,Base
2024-02,T047,Muebles,402591371,537,Base
2024-02,T047,Tecnologia,132147526,996,Base
2024-02,T048,Alimentos,408743548,753,Base
2024-02,T048,Belleza,346984958,954,Base
2024-02,T048,Deportes,285492970,532,Base
2024-02,T048,Electrohogar,48145293,731,Base
2024-02,T048,Jugueteria,91906381,826,Base
2024-02,T048,Moda,185682541,1174,Base
2024-02,T048,Muebles,189824176,1307,Base
2024-02,T048,Tecnologia,303915125,913,Base
2024-02,T049,Alimentos,346353360,1360,Base
2024-02,T049,Belleza,292570372,505,Base
2024-02,T049,Deportes,359480555,393,Base
2024-02,T049,Electrohogar,177144062,242,Base
2024-02,T049,Jugueteria,323192437,736,Base
2024-02,T049,Moda,189209376,1262,Base
2024-02,T049,Muebles,213489801,258,Base
2024-02,T049,Tecnologia,286354240,1271,Base
2024-02,T050,Alimentos,374262927,644,Base
2024-02,T050,Belleza,335984752,1245,Base
2024-02,T050,Deportes,143743476,120,Base
2024-02,T050,Electrohogar,332785441,1165,Base
2024-02,T050,Jugueteria,302532231,804,Base
2024-02,T050,Moda,111887240,459,Base
2024-02,T050,Muebles,292322585,1366,Base
2024-02,T050,Tecnologia,218290231,1332,Base
2024-02,T051,Alimentos,155727438,821,Base
2024-02,T051,Belleza,412622255,1144,Base
2024-02,T051,Deportes,75050671,519,Base
2024-02,T051,Electrohogar,282160840,361,Base
2024-02,T051,Jugueteria,271383306,303,Base
2024-02,T051,Moda,408359937,523,Base
2024-02,T051,Muebles,337738421,453,Base
2024-02,T051,Tecnologia,170174770,989,Base
2024-02,T052,Alimentos,56733626,431,Base
2024-02,T052,Belleza,258358697,171,Base
2024-02,T052,Deportes,359960993,701,Base
2024-02,T052,Electrohogar,159381814,570,Base
2024-02,T052,Jugueteria,180309539,1080,Base
2024-02,T052,Moda,92320107,1220,Base
2024-02,T052,Muebles,398677756,374,Base
2024-02,T052,Tecnologia,226610592,657,Base
2024-02,T053,Alimentos,395024718,1298,Base
2024-02,T053,Belleza,293525124,451,Base
2024-02,T053,Deportes,71942475,590,Base
2024-02,T053,Electrohogar,407336501,582,Base
2024-02,T053,Jugueteria,71398476,143,Base
2024-02,T053,Moda,289298579,273,Base
2024-02,T053,Muebles,68101058,977,Base
2024-02,T053,Tecnologia,143187857,1247,Base
2024-02,T054,Alimentos,151826077,280,Base
2024-02,T054,Belleza,156812910,1321,Base
2024-02,T054,Deportes,176634675,1057,Base
2024-02,T054,Electrohogar,401765230,1123,Base
2024-02,T054,Jugueteria,88384347,703,Base
2024-02,T054,Moda,241463566,861,Base
2024-02,T054,Muebles,386085725,320,Base
2024-02,T054,Tecnologia,64621848,576,Base
2024-02,T055,Alimentos,369131272,816,Base
2024-02,T055,Belleza,114356340,791,Base
2024-02,T055,Deportes,179672663,827,Base
2024-02,T055,Electrohogar,56179957,1374,Base
2024-02,T055,Jugueteria,157464363,1135,Base
2024-02,T055,Moda,149068074,354,Base
2024-02,T055,Muebles,381782452,1155,Base
2024-02,T055,Tecnologia,65267081,680,Base
2024-02,T056,Alimentos,292334748,948,Base
2024-02,T056,Belleza,344813636,577,Base
2024-02,T056,Deportes,59539624,1237,Base
2024-02,T056,Electrohogar,217619150,326,Base
2024-02,T056,Jugueteria,174135962,733,Base
2024-02,T056,Moda,162768236,299,Base
2024-02,T056,Muebles,326223670,1112,Base
2024-02,T056,Tecnologia,126421800,971,Base
2024-02,T057,Alimentos,116129123,1251,Base
2024-02,T057,Belleza,318625250,1253,Base
2024-02,T057,Deportes,168645838,565,Base
2024-02,T057,Electrohogar,150452429,169,Base
2024-02,T057,Jugueteria,132373875,490,Base
2024-02,T057,Moda,274316809,1081,Base
2024-02,T057,Muebles,415750014,854,Base
2024-02,T057,Tecnologia,368366430,1341,Base
2024-02,T058,Alimentos,63143720,438,Base
2024-02,T058,Belleza,214876349,151,Base
2024-02,T058,Deportes,202486198,215,Base
2024-02,T058,Electrohogar,114219995,877,Base
2024-02,T058,Jugueteria,318161734,1160,Base
2024-02,T058,Moda,385375315,915,Base
2024-02,T058,Muebles,307907861,310,Base
2024-02,T058,Tecnologia,311733207,718,Base
2024-02,T059,Alimentos,395077734,621,Base
2024-02,T059,Belleza,71812086,470,Base
2024-02,T059,Deportes,108630053,1316,Base
2024-02,T059,Electrohogar,273590349,793,Base
2024-02,T059,Jugueteria,201474884,209,Base
2024-02,T059,Moda,55194165,1179,Base
2024-02,T059,Muebles,379691326,1165,Base
2024-02,T059,Tecnologia,96374485,342,Base
2024-02,T060,Alimentos,146965572,549,Base
2024-02,T060,Belleza,274741076,950,Base
2024-02,T060,Deportes,388680809,989,Base
2024-02,T060,Electrohogar,78254709,507,Base
2024-02,T060,Jugueteria,190751325,376,Base
2024-02,T060,Moda,292064014,959,Base
2024-02,T060,Muebles,69778693,595,Base
2024-02,T060,Tecnologia,236010441,924,Base
2024-03,T001,Alimentos,348398764,496,Base
2024-03,T001,Belleza,189265387,428,Base
2024-03,T001,Deportes,305267448,422,Base
2024-03,T001,Electrohogar,185687333,350,Base
2024-03,T001,Jugueteria,108818434,955,Base
2024-03,T001,Moda,270170895,693,Base
2024-03,T001,Muebles,363823996,803,Base
2024-03,T001,Tecnologia,174714234,340,Base
2024-03,T002,Alimentos,218949694,402,Base
2024-03,T002,Belleza,137148220,1046,Base
2024-03,T002,Deportes,104044336,454,Base
2024-03,T002,Electrohogar,343242325,542,Base
2024-03,T002,Jugueteria,263888134,332,Base
2024-03,T002,Moda,198198932,476,Base
2024-03,T002,Muebles,383119787,1381,Base
2024-03,T002,Tecnologia,156417599,212,Base
2024-03,T003,Alimentos,325589088,420,Base
2024-03,T003,Belleza,345282726,160,Base
2024-03,T003,Deportes,402406749,319,Base
2024-03,T003,Electrohogar,244117354,1189,Base
2024-03,T003,Jugueteria,256219206,1243,Base
2024-03,T003,Moda,239159663,398,Base
2024-03,T003,Muebles,334761060,554,Base
2024-03,T003,Tecnologia,231397519,1319,Base
2024-03,T004,Alimentos,334700177,1164,Base
2024-03,T004,Belleza,98943703,738,Base
2024-03,T004,Deportes,397334502,346,Base
2024-03,T004,Electrohogar,383873144,1277,Base
2024-03,T004,Jugueteria,70907455,765,Base
2024-03,T004,Moda,289802191,1219,Base
2024-03,T004,Muebles,295074801,1269,Base
2024-03,T004,Tecnologia,408813852,1391,Base
2024-03,T005,Alimentos,246824288,1394,Base
2024-03,T005,Belleza,271426452,438,Base
2024-03,T005,Deportes,172299273,866,Base
2024-03,T005,Electrohogar,81120732,448,Base
2024-03,T005,Jugueteria,409778957,1029,Base
2024-03,T005,Moda,344630852,990,Base
2024-03,T005,Muebles,151993583,500,Base
2024-03,T005,Tecnologia,189115014,1333,Base
2024-03,T006,Alimentos,264015762,551,Base
2024-03,T006,Belleza,298867752,1361,Base
2024-03,T006,Deportes,311267348,1144,Base
2024-03,T006,Electrohogar,126485329,1320,Base
2024-03,T006,Jugueteria,76574780,322,Base
2024-03,T006,Moda,111135317,475,Base
2024-03,T006,Muebles,74759353,567,Base
2024-03,T006,Tecnologia,386429626,1159,Base
2024-03,T007,Alimentos,356551444,715,Base
2024-03,T007,Belleza,234097481,1157,Base
2024-03,T007,Deportes,123853976,135,Base
2024-03,T007,Electrohogar,333235337,165,Base
2024-03,T007,Jugueteria,204544992,894,Base
2024-03,T007,Moda,112384480,672,Base
2024-03,T007,Muebles,244554254,444,Base
2024-03,T007,Tecnologia,105554055,417,Base
2024-03,T008,Alimentos,226085517,1340,Base
2024-03,T008,Belleza,116256630,1050,Base
2024-03,T008,Deportes,321704113,461,Base
2024-03,T008,Electrohogar,345787949,122,Base
2024-03,T008,Jugueteria,326785811,544,Base
2024-03,T008,Moda,380221070,1280,Base
2024-03,T008,Muebles,93912310,1306,Base
2024-03,T008,Tecnologia,281702015,678,Base
2024-03,T009,Alimentos,243860521,1238,Base
2024-03,T009,Belleza,342990898,862,Base
2024-03,T009,Deportes,210508314,942,Base
2024-03,T009,Electrohogar,134274253,1205,Base
2024-03,T009,Jugueteria,65588602,1133,Base
2024-03,T009,Moda,408941197,1063,Base
2024-03,T009,Muebles,362067021,189,Base
2024-03,T009,Tecnologia,204218137,1284,Base
2024-03,T010,Alimentos,134264750,460,Base
2024-03,T010,Belleza,145866593,1157,Base
2024-03,T010,Deportes,239985311,1180,Base
2024-03,T010,Electrohogar,306667058,506,Base
2024-03,T010,Jugueteria,316445188,123,Base
2024-03,T010,Moda,403171409,369,Base
2024-03,T010,Muebles,162960342,469,Base
2024-03,T010,Tecnologia,361592845,821,Base
2024-03,T011,Alimentos,356919924,219,Base
2024-03,T011,Belleza,319060733,428,Base
2024-03,T011,Deportes,291966457,1037,Base
2024-03,T011,Electrohogar,410220074,482,Base
2024-03,T011,Jugueteria,182699360,624,Base
2024-03,T011,Moda,209102855,715,Base
2024-03,T011,Muebles,87014172,665,Base
2024-03,T011,Tecnologia,242467529,633,Base
2024-03,T012,Alimentos,403368100,666,Base
2024-03,T012,Belleza,132465696,887,Base
2024-03,T012,Deportes,150264711,485,Base
2024-03,T012,Electrohogar,218206056,414,Base
2024-03,T012,Jugueteria,209841139,996,Base
2024-03,T012,Moda,225966820,398,Base
2024-03,T012,Muebles,209521983,432,Base
2024-03,T012,Tecnologia,317403743,1379,Base
2024-03,T013,Alimentos,321622616,510,Base
2024-03,T013,Belleza,416968042,642,Base
2024-03,T013,Deportes,46820764,1367,Base
2024-03,T013,Electrohogar,246832844,1398,Base
2024-03,T013,Jugueteria,211928718,937,Base
2024-03,T013,Moda,396898370,1101,Base
2024-03,T013,Muebles,214320076,1178,Base
2024-03,T013,Tecnologia,242415625,983,Base
2024-03,T014,Alimentos,259958311,878,Base
2024-03,T014,Belleza,168569860,1100,Base
2024-03,T014,Deportes,361689200,180,Base
2024-03,T014,Electrohogar,209954429,1042,Base
2024-03,T014,Jugueteria,392037403,406,Base
2024-03,T014,Moda,342085166,672,Base
2024-03,T014,Muebles,52136555,1163,Base
2024-03,T014,Tecnologia,73320773,335,Base
2024-03,T015,Alimentos,274519421,1099,Base
2024-03,T015,Belleza,237836730,1179,Base
2024-03,T015,Deportes,313080618,1059,Base
2024-03,T015,Electrohogar,113289959,935,Base
2024-03,T015,Jugueteria,106309633,1225,Base
2024-03,T015,Moda,104897251,1333,Base
2024-03,T015,Muebles,417327439,1054,Base
2024-03,T015,Tecnologia,213610105,1197,Base
2024-03,T016,Alimentos,281482851,1219,Base
2024-03,T016,Belleza,395506947,1023,Base
