id_transaccion,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento_pct,metodo_pago,canal_venta,estado_transaccion,moneda,costo_unitario,vendedor_id,origen_dato
V000001765,2026-03-06,C00231,P0264,T002,1,27702.0,0.0,Efectivo,Call center,Completada,COP,20900,VEN083,CRM
V000001770,2026-04-30,C03124,P0165,T006,1,1327400.0,0.0,Transferencia,Tienda fisica,Completada,COP,903900,VEN076,POS
V000001788,2026-05-12,C03157,P0138,T034,2,2156119.0,0.15,Billetera digital,Call center,Completada,COP,1362800,VEN041,ECOM
V000001795,2026-05-06,C01701,P0111,T014,1,181719.0,0.15,Efectivo,Marketplace,Completada,COP,119400,VEN008,CRM
V000001797,2026-04-04,C04652,P0345,T029,1,875961.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,559500,VEN040,ECOM
V000001821,2026-05-09,C04425,P0458,T036,1,127651.0,0.1,Billetera digital,Marketplace,Completada,COP,80800,VEN025,ECOM
V000001830,2026-06-07,C00988,P0255,T027,1,389363.0,0.05,Tarjeta credito,App movil,Completada,COP,278800,VEN130,CRM
V000001838,2026-03-14,C03110,P0319,T016,6,1479966.0,0.0,Tarjeta credito,App movil,Completada,COP,996300,VEN112,ECOM
V000001842,2026-06-01,C02101,P0369,T031,1,2190009.0,0.0,Tarjeta credito,Call center,Completada,COP,1656400,VEN041,CRM
V000001866,2026-01-26,C00163,P0069,T052,1,2387607.0,0.03,Tarjeta credito,App movil,Completada,COP,1863600,VEN104,CRM
V000001870,2026-01-23,C02336,P0314,T009,1,1535859.0,0.03,Billetera digital,Marketplace,Completada,COP,1031400,VEN135,ECOM
V000001879,2026-01-25,C03051,P0194,T012,1,26299.0,0.05,Billetera digital,Web,Completada,COP,16200,VEN178,ECOM
V000001885,2026-04-08,C02486,P0335,T048,2,448210.0,0.0,Tarjeta debito,App movil,Completada,COP,295600,VEN030,POS
V000001900,2026-01-15,C01589,P0484,T010,2,1101932.0,0.05,Transferencia,Call center,Completada,COP,631700,VEN015,ECOM
V000001913,2026-05-03,C02418,P0290,T012,1,208703.0,0.15,Tarjeta credito,App movil,Completada,COP,134400,VEN026,CRM
V000001918,2026-01-13,C01894,P0230,T050,1,679151.0,0.0,Efectivo,Marketplace,Completada,COP,436500,VEN163,ECOM
V000001923,2026-05-10,C02269,P0440,T051,1,601528.0,0.2,Tarjeta credito,Tienda fisica,Completada,COP,427100,VEN178,CRM
V000001938,2026-03-13,C03058,P0080,T008,1,2477260.0,0.15,Tarjeta debito,Call center,Completada,COP,1412800,VEN115,CRM
V000001939,2026-01-03,C01484,P0281,T021,1,1956340.0,0.0,Tarjeta debito,App movil,Completada,COP,1067600,VEN007,CRM
V000001941,2026-05-31,C04493,P0234,T045,3,2065883.0,0.08,Tarjeta credito,Web,Completada,COP,1640400,VEN145,CRM
V000001942,2026-06-14,C01216,P0148,T054,2,1339082.0,0.03,Tarjeta debito,Tienda fisica,Completada,COP,869900,VEN139,ECOM
V000001958,2026-06-20,C01859,P0384,T027,2,617173.0,0.08,Tarjeta debito,Web,Completada,COP,346000,VEN153,POS
V000001972,2026-01-05,C03240,P0145,T013,1,1231138.0,0.05,Efectivo,Marketplace,Completada,COP,815800,VEN126,POS
V000001973,2026-05-10,C03585,P0256,T048,1,1636409.0,0.03,Tarjeta credito,Web,Completada,COP,1192900,VEN103,POS
V000001976,2026-01-29,C03762,P0417,T004,1,1111486.0,0.03,Tarjeta credito,App movil,Completada,COP,779200,VEN115,POS
V000001981,2026-02-11,C03015,P0307,T031,1,1001457.0,0.05,Efectivo,App movil,Completada,COP,765500,VEN178,POS
V000001985,2026-03-18,C00633,P0314,T060,1,1528366.0,0.0,Billetera digital,Web,Completada,COP,1031400,VEN054,CRM
V000001987,2026-06-20,C01758,P0013,T046,1,45516.0,0.0,Transferencia,App movil,Completada,COP,23100,VEN034,CRM
V000001999,2026-03-26,C02239,P0179,T013,1,1633086.0,0.0,Efectivo,Marketplace,Completada,COP,1344900,VEN154,ECOM
V000002000,2026-04-12,C02932,P0216,T014,2,1686056.0,0.15,Transferencia,App movil,Completada,COP,1105100,VEN019,CRM
V000002002,2026-02-20,C00849,P0246,T046,1,2106969.0,0.0,Tarjeta debito,Web,Completada,COP,1410900,VEN124,CRM
V000002017,2026-04-24,C03163,P0220,T050,1,2161900.0,0.05,Billetera digital,App movil,Completada,COP,1248600,VEN087,CRM
V000002035,2026-06-17,C04282,P0046,T001,1,1455457.0,0.15,Tarjeta debito,App movil,Completada,COP,793200,VEN156,CRM
V000002037,2026-06-22,C01111,P0288,T004,6,1610739.0,0.1,Efectivo,App movil,Completada,COP,941400,VEN060,POS
V000002038,2026-06-06,C00913,P0119,T008,3,1477174.0,0.03,Transferencia,Tienda fisica,Completada,COP,922600,VEN034,CRM
V000002047,2026-04-06,C03224,P0384,T015,2,579010.0,0.0,Tarjeta debito,Web,Completada,COP,346000,VEN159,CRM
V000002059,2026-04-29,C02116,P0169,T001,1,452310.0,0.05,Tarjeta debito,Web,Completada,COP,303200,VEN117,CRM
V000002065,2026-06-02,C03866,P0086,T054,1,894987.0,0.08,Billetera digital,Call center,Completada,COP,651600,VEN133,CRM
V000002068,2026-01-15,C03129,P0021,T034,1,991424.0,0.0,Transferencia,Tienda fisica,Completada,COP,565600,VEN083,ECOM
V000002069,2026-06-16,C02540,P0230,T032,2,708770.0,0.0,Efectivo,Call center,Completada,COP,436500,VEN084,ECOM
V000002082,2026-02-01,C01526,P0499,T049,1,2560219.0,0.08,Tarjeta credito,Marketplace,Completada,COP,1797200,VEN072,CRM
V000002084,2026-01-14,C03902,P0192,T052,2,2088044.0,0.2,Efectivo,Web,Completada,COP,1234000,VEN062,POS
V000002110,2026-02-10,C03088,P0451,T009,1,366745.0,0.15,Efectivo,Tienda fisica,Completada,COP,272300,VEN030,CRM
V000002112,2026-02-13,C04584,P0082,T042,1,1726564.0,0.0,Efectivo,App movil,Completada,COP,1170300,VEN162,CRM
V000002125,2026-01-26,C02518,P0094,T044,8,198483.0,0.1,Transferencia,App movil,Completada,COP,123500,VEN126,CRM
V000002127,2026-05-10,C02868,P0373,T051,2,603400.0,0.1,Tarjeta debito,Web,Completada,COP,417300,VEN176,ECOM
V000002133,2026-04-15,C02840,P0262,T044,1,2071798.0,0.05,Tarjeta debito,Call center,Completada,COP,1437700,VEN066,CRM
V000002137,2026-01-21,C01940,P0448,T014,5,74768.0,0.2,Billetera digital,App movil,Completada,COP,59000,VEN139,CRM
V000002145,2026-01-31,C00847,P0032,T045,1,2006858.0,0.0,Efectivo,Call center,Completada,COP,1442900,VEN178,POS
V000002150,2026-03-07,C02151,P0273,T033,3,2396543.0,0.0,Billetera digital,Web,Completada,COP,1462300,VEN087,ECOM
V000002159,2026-03-11,C03779,P0475,T015,1,2386241.0,0.0,Efectivo,Web,Completada,COP,1849100,VEN121,CRM
V000002164,2026-06-05,C04087,P0166,T048,2,1591907.0,0.0,Billetera digital,App movil,Completada,COP,1331700,VEN115,POS
V000002169,2026-06-07,C04975,P0014,T028,2,1570276.0,0.15,Transferencia,Call center,Completada,COP,1165700,VEN111,POS
V000002171,2026-03-17,C03226,P0174,T027,1,524403.0,0.0,Billetera digital,App movil,Completada,COP,286900,VEN103,CRM
V000002174,2026-03-31,C02093,P0343,T037,1,2487579.0,0.0,Transferencia,Call center,Completada,COP,1440600,VEN105,POS
V000002195,2026-02-28,C04025,P0344,T039,1,2025671.0,0.0,Efectivo,App movil,Completada,COP,1589900,VEN069,ECOM
V000002216,2026-02-05,C01057,P0484,T046,5,1073891.0,0.15,Efectivo,Marketplace,Completada,COP,631700,VEN042,POS
V000002218,2026-05-28,C04126,P0134,T016,3,2128296.0,0.0,Efectivo,Call center,Completada,COP,1514400,VEN031,POS
V000002221,2026-04-04,C02528,P0012,T028,1,63814.0,0.2,Billetera digital,App movil,Completada,COP,45200,VEN040,ECOM
V000002224,2026-01-18,C00264,P0316,T052,2,1282485.0,0.0,Tarjeta debito,App movil,Completada,COP,847100,VEN147,ECOM
V000002225,2026-01-09,C03255,P0179,T042,1,1914195.0,0.0,Tarjeta debito,Call center,Completada,COP,1344900,VEN023,CRM
V000002231,2026-02-25,C00881,P0418,T025,4,749116.0,0.0,Transferencia,Call center,Completada,COP,586100,VEN127,ECOM
V000002246,2026-03-27,C04728,P0068,T040,1,1223817.0,0.08,Transferencia,Tienda fisica,Completada,COP,721500,VEN029,CRM
V000002257,2026-02-01,C04153,P0144,T059,1,1449419.0,0.15,Tarjeta debito,Call center,Completada,COP,1028900,VEN168,CRM
V000002262,2026-06-04,C02900,P0163,T023,1,2015269.0,0.15,Transferencia,Tienda fisica,Completada,COP,1604700,VEN013,CRM
V000002263,2026-05-18,C04405,P0384,T021,3,633611.0,0.15,Tarjeta credito,Web,Completada,COP,346000,VEN161,CRM
V000002282,2026-04-05,C03186,P0490,T041,4,37281.0,0.1,Tarjeta credito,Call center,Completada,COP,22400,VEN100,ECOM
V000002283,2026-05-31,C00384,P0351,T012,4,1227865.0,0.05,Billetera digital,Web,Completada,COP,838300,VEN151,CRM
V000002290,2026-02-10,C02438,P0425,T036,1,46011.0,0.0,Tarjeta credito,Web,Completada,COP,37200,VEN149,ECOM
V000002301,2026-02-10,C03438,P0136,T008,6,1322155.0,0.0,Tarjeta debito,Web,Completada,COP,1079400,VEN119,ECOM
V000002304,2026-06-17,C02973,P0400,T046,1,529876.0,0.0,Transferencia,Web,Completada,COP,318900,VEN090,ECOM
V000002321,2026-01-24,C04603,P0193,T059,1,1707969.0,0.2,Tarjeta credito,App movil,Completada,COP,1327500,VEN066,POS
V000002331,2026-03-01,C03371,P0022,T032,2,1941517.0,0.0,Billetera digital,Call center,Completada,COP,1334700,VEN033,ECOM
V000002341,2026-01-27,C02683,P0323,T033,3,1957570.0,0.15,Tarjeta debito,Tienda fisica,Completada,COP,1495100,VEN132,CRM
V000002342,2026-03-03,C00675,P0319,T042,1,1536280.0,0.15,Tarjeta debito,Marketplace,Completada,COP,996300,VEN141,ECOM
V000002345,2026-02-02,C02245,P0136,T006,1,1380810.0,0.03,Transferencia,App movil,Completada,COP,1079400,VEN139,ECOM
V000002360,2026-02-18,C01821,P0030,T014,1,623856.0,0.0,Tarjeta credito,App movil,Completada,COP,353400,VEN078,CRM
V000002363,2026-06-01,C02217,P0139,T055,1,2110561.0,0.08,Tarjeta debito,Call center,Completada,COP,1777400,VEN147,CRM
V000002407,2026-03-06,C00447,P0426,T011,1,866324.0,0.0,Efectivo,Tienda fisica,Completada,COP,625200,VEN166,POS
V000002409,2026-04-30,C02353,P0285,T023,1,1289699.0,0.2,Billetera digital,Call center,Completada,COP,753900,VEN071,POS
V000002418,2026-02-23,C01659,P0127,T025,1,378306.0,0.05,Tarjeta debito,Marketplace,Completada,COP,210900,VEN001,POS
V000002424,2026-06-04,C00014,P0213,T058,1,1701980.0,0.08,Tarjeta credito,App movil,Completada,COP,1001200,VEN163,ECOM
V000002433,2026-04-23,C02682,P0456,T006,3,2241679.0,0.03,Efectivo,App movil,Completada,COP,1795200,VEN108,ECOM
V000002445,2026-02-07,C03208,P0068,T009,3,1379644.0,0.15,Transferencia,Web,Completada,COP,721500,VEN039,POS
V000002447,2026-06-03,C02497,P0001,T013,2,39041.0,0.03,Tarjeta credito,App movil,Completada,COP,28500,VEN017,ECOM
V000002465,2026-04-30,C04668,P0070,T054,1,210179.0,0.15,Tarjeta debito,Web,Completada,COP,131600,VEN037,CRM
V000002466,2026-02-21,C02848,P0350,T046,1,1432113.0,0.08,Tarjeta debito,Web,Completada,COP,810400,VEN159,CRM
V000002471,2026-06-07,C03974,P0217,T043,1,368539.0,0.2,Tarjeta credito,Web,Completada,COP,250600,VEN002,POS
V000002482,2026-01-14,C02143,P0024,T015,1,164437.0,0.1,Transferencia,Marketplace,Completada,COP,107500,VEN076,CRM
V000002485,2026-02-08,C04714,P0498,T037,1,1588438.0,0.03,Tarjeta credito,Tienda fisica,Completada,COP,1103000,VEN010,ECOM
V000002492,2026-03-19,C04270,P0091,T059,1,1971840.0,0.03,Efectivo,App movil,Completada,COP,1058600,VEN120,CRM
V000002494,2026-01-23,C04353,P0292,T019,1,1200330.0,0.0,Tarjeta credito,App movil,Completada,COP,800300,VEN120,ECOM
V000002507,2026-04-20,C02801,P0479,T058,1,969205.0,0.1,Transferencia,Tienda fisica,Completada,COP,653500,VEN139,POS
V000002508,2026-03-13,C00122,P0109,T040,1,794614.0,0.03,Transferencia,Call center,Completada,COP,459600,VEN078,ECOM
V000002510,2026-06-11,C03959,P0336,T059,4,702315.0,0.08,Efectivo,Tienda fisica,Completada,COP,575600,VEN177,POS
V000002513,2026-05-26,C04781,P0413,T011,2,2145762.0,0.08,Billetera digital,Marketplace,Completada,COP,1306500,VEN032,ECOM
V000002514,2026-05-11,C00483,P0432,T021,1,146781.0,0.03,Tarjeta credito,Web,Completada,COP,123200,VEN079,POS
V000002519,2026-03-06,C01607,P0364,T056,1,106361.0,0.0,Efectivo,Marketplace,Completada,COP,60200,VEN035,ECOM
V000002522,2026-06-10,C02194,P0023,T022,4,1117354.0,0.05,Tarjeta debito,Call center,Completada,COP,561800,VEN068,CRM
V000002535,2026-04-03,C02747,P0423,T039,1,522804.0,0.1,Efectivo,Tienda fisica,Completada,COP,349500,VEN152,CRM
V000002548,2026-01-17,C00595,P0387,T044,1,1532003.0,0.0,Transferencia,Tienda fisica,Completada,COP,1112500,VEN088,ECOM
V000002550,2026-02-12,C00758,P0083,T024,1,2384188.0,0.1,Tarjeta credito,Call center,Completada,COP,1410300,VEN170,POS
V000002554,2026-04-26,C02131,P0404,T011,2,303985.0,0.15,Efectivo,Call center,Completada,COP,175900,VEN140,ECOM
V000002559,2026-01-01,C04427,P0289,T046,1,975799.0,0.0,Transferencia,App movil,Completada,COP,566300,VEN157,POS
V000002569,2026-02-27,C01996,P0187,T030,1,845411.0,0.08,Tarjeta debito,Tienda fisica,Completada,COP,458000,VEN069,POS
V000002585,2026-01-22,C03561,P0183,T050,1,1139907.0,0.0,Tarjeta debito,Web,Completada,COP,747100,VEN037,POS
V000002605,2026-05-15,C03271,P0052,T010,1,969111.0,0.2,Tarjeta credito,Call center,Completada,COP,669300,VEN023,POS
V000002606,2026-03-25,C04621,P0144,T049,2,1592083.0,0.08,Tarjeta credito,App movil,Completada,COP,1028900,VEN033,POS
V000002612,2026-05-11,C03134,P0003,T005,1,623528.0,0.05,Billetera digital,Tienda fisica,Completada,COP,353600,VEN148,POS
V000002622,2026-06-15,C04727,P0036,T017,1,1128824.0,0.0,Transferencia,Tienda fisica,Completada,COP,832600,VEN116,CRM
V000002623,2026-05-01,C00335,P0124,T032,1,967597.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,556600,VEN119,POS
V000002631,2026-05-06,C02720,P0277,T009,6,1277050.0,0.15,Transferencia,Web,Completada,COP,826400,VEN154,ECOM
V000002634,2026-01-07,C03029,P0186,T007,1,2393948.0,0.15,Billetera digital,Web,Completada,COP,1377400,VEN054,POS
V000002651,2026-01-16,C04507,P0327,T028,1,1337737.0,0.03,Efectivo,App movil,Completada,COP,773100,VEN060,CRM
V000002670,2026-03-16,C02987,P0045,T014,1,1586549.0,0.0,Transferencia,Call center,Completada,COP,1183300,VEN162,POS
V000002686,2026-04-28,C02563,P0281,T024,1,1658989.0,0.1,Transferencia,Tienda fisica,Completada,COP,1067600,VEN040,ECOM
V000002691,2026-04-08,C04936,P0397,T059,1,731925.0,0.15,Tarjeta debito,Web,Completada,COP,499900,VEN084,POS
V000002698,2026-01-21,C03633,P0378,T039,4,2290491.0,0.0,Billetera digital,Call center,Completada,COP,1760800,VEN167,CRM
V000002709,2026-03-29,C00856,P0417,T038,1,1133281.0,0.03,Efectivo,App movil,Completada,COP,779200,VEN164,ECOM
V000002721,2026-02-01,C01490,P0196,T031,2,884465.0,0.0,Efectivo,App movil,Completada,COP,580400,VEN147,POS
V000002722,2026-01-31,C04911,P0268,T054,1,2300581.0,0.0,Tarjeta debito,App movil,Completada,COP,1210500,VEN168,POS
V000002726,2026-06-07,C02081,P0378,T021,1,2295588.0,0.05,Transferencia,App movil,Completada,COP,1760800,VEN102,POS
V000002729,2026-06-18,C04126,P0237,T012,1,2188405.0,0.1,Tarjeta credito,Call center,Completada,COP,1648000,VEN033,POS
V000002730,2026-04-24,C00206,P0324,T046,2,2148783.0,0.15,Tarjeta credito,Tienda fisica,Completada,COP,1581400,VEN122,CRM
V000002741,2026-03-05,C01746,P0239,T031,1,1053590.0,0.03,Transferencia,Tienda fisica,Completada,COP,699300,VEN007,POS
V000002746,2026-05-23,C03169,P0320,T050,2,860806.0,0.2,Tarjeta credito,Web,Completada,COP,598800,VEN111,CRM
V000002747,2026-01-22,C04826,P0205,T054,2,737942.0,0.0,Billetera digital,Call center,Completada,COP,497800,VEN055,ECOM
V000002750,2026-06-18,C02498,P0304,T039,1,2117455.0,0.2,Transferencia,Web,Completada,COP,1389000,VEN080,POS
V000002774,2026-03-18,C02063,P0186,T051,1,2615966.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1377400,VEN136,POS
V000002779,2026-06-22,C02079,P0090,T041,2,2443511.0,0.0,Billetera digital,Web,Completada,COP,1243400,VEN045,CRM
V000002780,2026-05-25,C04964,P0084,T059,1,1892050.0,0.15,Transferencia,Tienda fisica,Completada,COP,1377100,VEN129,POS
V000002784,2026-03-19,C03697,P0094,T045,1,201566.0,0.0,Efectivo,Web,Completada,COP,123500,VEN108,CRM
V000002794,2026-05-20,C04736,P0093,T014,2,1943156.0,0.0,Transferencia,Web,Completada,COP,1182500,VEN122,CRM
V000002796,2026-06-04,C00536,P0083,T038,3,2537571.0,0.1,Tarjeta credito,Call center,Completada,COP,1410300,VEN114,POS
V000002808,2026-06-03,C00125,P0279,T051,2,2512045.0,0.1,Tarjeta credito,Web,Completada,COP,1826500,VEN101,ECOM
V000002827,2026-06-06,C02632,P0124,T005,1,912205.0,0.1,Transferencia,Tienda fisica,Completada,COP,556600,VEN018,ECOM
V000002831,2026-05-07,C00719,P0459,T059,3,1524547.0,0.08,Tarjeta debito,App movil,Completada,COP,1217900,VEN114,ECOM
V000002832,2026-01-09,C04805,P0115,T016,1,1379801.0,0.05,Billetera digital,App movil,Completada,COP,921500,VEN171,ECOM
V000002834,2026-03-30,C04797,P0384,T019,1,643984.0,0.0,Tarjeta credito,Call center,Completada,COP,346000,VEN078,ECOM
V000002837,2026-01-29,C04846,P0286,T046,1,2253259.0,0.0,Billetera digital,Web,Completada,COP,1440800,VEN127,ECOM
V000002843,2026-04-26,C04949,P0013,T052,1,42886.0,0.15,Billetera digital,App movil,Completada,COP,23100,VEN133,CRM
V000002852,2026-05-08,C01852,P0418,T023,1,823743.0,0.0,Transferencia,Call center,Completada,COP,586100,VEN159,CRM
V000002853,2026-04-08,C03653,P0208,T024,1,493910.0,0.08,Transferencia,Call center,Completada,COP,337800,VEN036,ECOM
V000002854,2026-01-22,C01730,P0039,T026,1,1295691.0,0.0,Billetera digital,Web,Completada,COP,946600,VEN136,POS
V000002861,2026-03-27,C03570,P0279,T029,1,2490866.0,0.15,Efectivo,App movil,Completada,COP,1826500,VEN179,ECOM
V000002869,2026-06-20,C01597,P0482,T013,1,867353.0,0.0,Tarjeta debito,Tienda fisica,Completada,COP,669000,VEN135,POS
V000002880,2026-05-28,C04581,P0500,T005,6,2329646.0,0.05,Billetera digital,Marketplace,Completada,COP,1268700,VEN160,CRM
V000002888,2026-01-17,C00122,P0420,T050,3,265299.0,0.05,Tarjeta credito,Tienda fisica,Completada,COP,148200,VEN085,CRM
V000002890,2026-01-13,C00900,P0049,T028,1,1619020.0,0.0,Billetera digital,Marketplace,Completada,COP,1267900,VEN018,CRM
V000002924,2026-02-21,C04308,P0032,T026,1,2266309.0,0.1,Transferencia,Marketplace,Completada,COP,1442900,VEN006,CRM
V000002926,2026-05-15,C01823,P0143,T011,1,993627.0,0.0,Efectivo,Marketplace,Completada,COP,589300,VEN084,POS
V000002937,2026-02-21,C02866,P0370,T020,4,1992864.0,0.2,Efectivo,Call center,Completada,COP,1171600,VEN146,POS
V000002956,2026-03-06,C04954,P0243,T002,2,2392754.0,0.03,Tarjeta credito,Web,Completada,COP,1884000,VEN028,ECOM
V000002957,2026-03-02,C04245,P0207,T011,4,1962579.0,0.08,Billetera digital,Call center,Completada,COP,1472800,VEN113,ECOM
V000002960,2026-01-20,C04229,P0496,T013,1,1249974.0,0.03,Transferencia,Tienda fisica,Completada,COP,936800,VEN111,POS
V000003001,2026-06-07,C04083,P0210,T058,4,1346072.0,0.1,Efectivo,Web,Completada,COP,866700,VEN039,CRM
V000003020,2026-01-02,C01633,P0172,T052,1,1742631.0,0.05,Tarjeta credito,Tienda fisica,Completada,COP,1172800,VEN176,CRM
V000003035,2026-03-27,C03206,P0349,T026,1,1203575.0,0.03,Efectivo,Web,Completada,COP,899400,VEN035,ECOM
V000003036,2026-03-24,C03978,P0057,T026,1,1902853.0,0.2,Billetera digital,Marketplace,Completada,COP,1278600,VEN007,POS
V000003039,2026-03-20,C01056,P0498,T007,1,1690979.0,0.15,Tarjeta debito,Web,Completada,COP,1103000,VEN068,CRM
V000003041,2026-03-18,C01626,P0014,T053,1,1546943.0,0.08,Transferencia,Web,Completada,COP,1165700,VEN035,CRM
V000003050,2026-02-22,C00966,P0445,T044,1,1243029.0,0.15,Billetera digital,Web,Completada,COP,1049900,VEN012,POS
V000003053,2026-01-18,C04760,P0317,T038,1,1248700.0,0.0,Transferencia,App movil,Completada,COP,698200,VEN133,ECOM
V000003058,2026-03-26,C02468,P0238,T034,1,764354.0,0.0,Efectivo,Web,Completada,COP,520200,VEN119,POS
V000003070,2026-06-21,C02285,P0163,T050,1,2181751.0,0.03,Efectivo,App movil,Completada,COP,1604700,VEN065,CRM
V000003071,2026-05-15,C01481,P0063,T036,1,293852.0,0.03,Tarjeta credito,Call center,Completada,COP,226800,VEN104,ECOM
V000003086,2026-05-10,C04648,P0076,T007,1,694319.0,0.08,Billetera digital,Web,Completada,COP,403100,VEN134,ECOM
V000003099,2026-01-21,C01884,P0349,T004,2,1209947.0,0.08,Efectivo,Marketplace,Completada,COP,899400,VEN131,CRM
V000003101,2026-01-28,C01949,P0081,T040,1,1318866.0,0.08,Tarjeta debito,Marketplace,Completada,COP,791900,VEN137,ECOM
V000003111,2026-01-26,C04481,P0473,T033,1,2119710.0,0.08,Efectivo,Call center,Completada,COP,1225300,VEN033,ECOM
V000003118,2026-01-04,C00768,P0203,T021,1,969669.0,0.0,Tarjeta credito,App movil,Completada,COP,772000,VEN173,CRM
V000003124,2026-05-21,C01303,P0399,T039,2,1212574.0,0.0,Tarjeta credito,Marketplace,Completada,COP,690600,VEN114,ECOM
V000003139,2026-06-11,C03873,P0228,T033,1,1944147.0,0.0,Tarjeta debito,App movil,Completada,COP,1045800,VEN078,CRM
V000003150,2026-06-06,C01576,P0216,T048,2,1735331.0,0.03,Tarjeta debito,Tienda fisica,Completada,COP,1105100,VEN072,ECOM
V000003173,2026-03-26,C02984,P0235,T010,1,310787.0,0.2,Tarjeta debito,Call center,Completada,COP,199600,VEN087,POS
V000003185,2026-05-24,C01939,P0473,T025,2,2209418.0,0.1,Tarjeta debito,Web,Completada,COP,1225300,VEN168,ECOM
V000003187,2026-02-18,C04465,P0371,T022,1,734343.0,0.0,Transferencia,Tienda fisica,Completada,COP,504600,VEN125,ECOM
V000003190,2026-02-03,C04768,P0468,T017,1,284742.0,0.0,Efectivo,Marketplace,Completada,COP,161700,VEN112,CRM
V000003203,2026-05-14,C03229,P0103,T034,1,181882.0,0.2,Transferencia,App movil,Completada,COP,144300,VEN026,CRM
V000003205,2026-03-29,C02132,P0212,T024,1,1167048.0,0.08,Tarjeta debito,App movil,Completada,COP,816000,VEN108,ECOM
V000003213,2026-05-01,C03204,P0445,T031,3,1387781.0,0.0,Billetera digital,Call center,Completada,COP,1049900,VEN001,CRM
V000003226,2026-03-10,C00153,P0002,T034,1,699035.0,0.2,Transferencia,Web,Completada,COP,401400,VEN046,POS
V000003240,2026-05-15,C04305,P0374,T058,2,785069.0,0.15,Tarjeta credito,Marketplace,Completada,COP,547000,VEN068,CRM
V000003245,2026-03-03,C01599,P0438,T042,3,67612.0,0.1,Efectivo,Marketplace,Completada,COP,43400,VEN014,CRM
V000003246,2026-05-17,C01146,P0107,T010,1,2275198.0,0.1,Billetera digital,App movil,Completada,COP,1722500,VEN038,POS
